dz_2021_code,white,irish_traveller,roma,indian,chinese,filipino,pakistani,arab,other_asian,black_african,black_other,mixed,other_ethnicities
N20003136,513,0,0,0,0,1,0,0,0,0,0,3,0
N20003137,749,0,0,0,0,0,0,0,0,0,0,2,3
N20003138,451,1,1,0,0,1,0,0,0,0,0,6,0
N20003139,411,0,0,0,0,0,0,0,0,0,3,6,0
N20003140,578,0,0,0,0,0,0,0,0,0,0,0,6
N20003141,307,3,0,0,0,0,0,0,0,0,0,0,0
N20003142,554,21,0,1,0,0,0,0,1,0,0,1,2
N20003143,495,0,0,4,0,0,0,0,0,1,0,1,1
N20003144,596,1,0,0,0,0,0,0,0,1,0,1,0
N20003145,461,0,0,0,0,0,0,0,0,0,0,3,0
N20003146,453,7,0,0,1,0,0,0,0,0,1,0,0
N20003147,562,0,0,0,5,0,0,0,0,0,1,0,0
N20003148,558,0,0,0,0,5,0,0,0,0,0,0,0
N20003149,918,2,0,2,1,0,0,0,0,0,0,5,1
N20003150,540,0,0,0,0,0,0,0,0,0,0,0,5
N20003151,467,0,0,0,0,0,0,0,0,0,0,5,0
N20003152,429,7,0,0,3,2,0,0,0,0,0,0,0
N20003153,719,0,0,0,0,0,0,0,0,0,1,5,0
N20003154,706,0,0,8,0,0,0,5,0,1,0,0,1
N20003155,706,0,0,7,3,4,6,0,0,5,0,5,0
N20003156,614,0,0,3,1,0,5,0,0,0,1,11,0
N20003157,571,3,0,11,0,0,0,0,2,1,1,3,0
N20003158,347,0,0,5,9,1,0,0,0,0,0,4,0
N20003159,390,0,0,6,2,1,0,0,0,0,5,4,0
N20003160,439,0,0,0,0,5,5,0,0,0,0,5,4
N20003161,577,0,0,5,0,2,0,1,0,0,0,4,2
N20003162,430,4,0,0,0,2,0,0,1,1,0,5,1
N20003163,469,0,0,0,4,0,0,0,4,0,0,0,1
N20003164,459,0,0,0,1,0,0,0,4,0,0,7,1
N20003165,543,0,0,0,0,2,0,6,1,0,0,0,0
N20003166,308,11,0,0,0,0,0,0,0,2,1,0,1
N20003167,512,0,0,0,0,1,0,0,1,0,0,0,0
N20003168,424,0,0,0,0,0,0,0,2,0,0,4,0
N20003169,758,0,0,1,0,1,0,0,1,0,0,0,2
N20003170,460,6,0,0,4,0,0,0,0,0,0,3,0
N20003171,284,0,0,5,1,0,1,1,0,5,3,1,3
N20003172,404,9,3,21,1,4,0,0,0,2,0,0,6
N20003173,572,15,0,0,0,0,0,0,1,0,0,1,1
N20003174,347,5,4,3,2,3,0,0,0,4,3,1,0
N20003175,421,0,0,1,0,0,0,0,1,1,0,5,1
N20003176,541,1,0,4,13,6,0,0,5,4,2,1,3
N20003177,485,18,0,0,0,0,0,6,5,0,0,0,4
N20003178,477,1,0,0,1,0,0,0,0,9,0,0,1
N20003179,350,5,7,3,1,0,0,0,0,2,0,5,3
N20003180,555,0,3,0,0,0,0,0,0,0,0,1,6
N20003181,442,0,1,1,0,0,0,1,0,0,0,0,5
N20003182,493,23,0,0,1,2,1,0,0,0,1,11,0
N20003183,486,4,0,2,0,1,0,4,0,0,0,7,0
N20003184,553,0,0,0,0,1,0,0,1,5,0,0,0
N20003185,476,4,0,4,3,5,0,0,0,3,0,8,0
N20003186,562,19,0,3,1,0,0,0,0,0,3,4,0
N20003187,448,0,0,0,0,0,0,0,0,0,15,0,5
N20003188,489,0,0,0,3,0,0,0,8,0,0,3,0
N20003189,577,0,0,0,1,0,0,1,0,0,0,1,1
N20003190,256,0,0,0,6,0,0,0,0,6,0,5,9
N20003191,566,0,0,0,1,0,0,0,0,6,0,1,0
N20003192,460,0,0,1,2,1,0,0,0,0,0,4,1
N20003193,489,0,0,0,7,0,0,0,0,5,0,11,1
N20003194,636,0,0,0,1,1,5,4,0,0,0,1,2
N20003195,512,0,0,0,0,0,0,2,1,2,0,1,4
N20003196,491,1,0,1,8,5,1,0,1,6,0,7,0
N20003197,788,0,0,0,2,0,0,0,0,0,0,3,0
N20003198,529,0,0,0,7,0,0,0,1,0,0,6,3
N20003199,336,0,0,0,0,0,0,0,0,0,3,0,5
N20003200,1055,0,0,0,0,1,0,0,0,0,0,6,1
N20003201,393,5,0,0,1,0,0,0,0,0,0,1,0
N20003202,578,0,0,4,1,0,0,0,0,1,1,7,1
N20003203,532,2,0,0,0,2,0,0,0,0,1,0,1
N20003204,740,0,0,0,0,0,0,0,1,1,0,5,0
N20003205,570,9,0,0,0,0,0,0,1,0,0,2,1
N20003206,441,12,0,0,1,0,0,1,0,0,0,1,1
N20003207,599,0,0,0,1,0,0,0,1,2,0,0,0
N20003208,457,0,0,1,0,0,0,0,0,0,0,3,0
N20003209,551,0,0,0,0,0,0,0,0,1,0,8,3
N20003210,481,1,0,0,0,0,0,0,0,0,0,0,0
N20003211,604,0,0,0,0,0,0,0,0,0,0,0,0
N20003212,798,0,1,0,0,0,0,0,0,0,0,6,0
N20003213,833,0,0,0,0,1,0,0,0,0,1,3,0
N20003214,929,0,0,0,2,0,0,0,1,0,1,0,0
N20003215,696,0,0,0,2,0,6,0,0,0,1,0,0
N20003216,729,0,0,0,0,0,2,0,0,0,0,3,0
N20003217,524,0,0,0,1,0,0,0,1,0,0,0,0
N20003218,639,0,0,0,0,0,0,0,0,0,0,5,5
N20003219,511,0,0,0,0,0,0,0,0,0,0,0,0
N20003220,540,0,0,0,0,0,1,0,0,1,0,3,0
N20003221,840,0,0,0,0,0,0,0,0,1,0,2,0
N20003222,602,1,0,1,0,0,0,0,0,0,1,3,0
N20003223,468,0,0,0,5,0,0,0,1,0,0,8,0
N20003224,430,0,0,0,2,0,0,0,0,0,0,0,0
N20003225,756,0,3,0,0,0,1,0,0,0,0,0,0
N20003226,739,0,1,0,0,0,0,0,1,0,0,0,0
N20003227,762,0,0,1,0,0,0,0,0,0,0,0,0
N20003228,543,0,5,1,0,0,0,9,0,0,0,3,2
N20003229,546,0,0,0,0,0,1,0,0,0,0,1,0
N20003230,687,0,0,0,0,1,0,0,0,0,0,0,1
N20003231,676,1,0,0,0,0,0,0,0,1,0,1,0
N20003232,440,0,0,0,0,0,0,1,0,0,0,0,2
N20003233,585,0,0,0,9,0,0,0,4,10,0,4,4
N20003234,694,0,0,2,0,2,0,0,0,0,0,3,0
N20003235,619,1,0,0,1,0,0,0,0,0,0,3,4
N20003236,781,0,0,0,0,0,0,0,0,0,1,0,0
N20003237,559,0,0,0,0,0,0,0,1,0,0,0,0
N20003238,519,0,0,0,6,0,5,1,0,0,0,5,0
N20003239,599,5,0,0,3,0,0,0,0,0,1,4,2
N20003240,710,0,0,0,0,0,1,0,0,0,0,0,0
N20003241,645,0,1,1,0,0,0,4,0,0,0,3,3
N20003242,431,1,0,0,7,0,0,6,1,0,0,1,0
N20003243,572,0,0,0,0,0,0,0,7,1,0,1,1
N20003244,608,0,0,0,0,0,0,0,0,0,0,0,0
N20003245,308,8,0,0,0,1,0,0,0,0,3,1,0
N20003246,445,0,0,0,6,4,0,0,0,1,0,6,2
N20003247,236,1,0,0,0,1,0,0,0,0,0,0,0
N20003248,419,0,0,0,0,0,0,2,1,0,0,4,4
N20003249,295,0,0,0,1,0,2,0,2,0,0,0,0
N20003250,512,0,0,0,1,0,0,0,0,0,0,1,3
N20003251,232,0,0,0,0,0,0,0,0,0,0,0,4
N20003252,409,0,0,4,1,0,0,0,0,2,0,4,0
N20003253,456,2,0,0,0,0,0,4,0,3,1,6,0
N20003254,381,1,0,0,3,0,0,0,3,1,0,4,0
N20003255,444,0,0,1,1,0,0,4,2,3,0,3,1
N20003256,459,0,0,1,0,1,0,0,0,0,0,3,4
N20003257,701,0,0,0,6,1,0,0,0,2,0,0,0
N20003258,394,0,0,0,0,0,0,0,0,0,0,0,0
N20003259,537,0,0,0,0,0,0,0,0,2,1,1,0
N20003260,579,0,0,0,0,0,0,0,0,1,0,14,0
N20003261,689,0,0,0,0,0,0,0,0,0,0,0,0
N20003262,573,0,0,0,0,1,0,1,0,0,1,8,0
N20003263,497,0,2,0,0,4,0,0,0,0,0,9,1
N20003264,498,0,0,1,0,0,0,0,0,0,0,8,0
N20003265,462,0,0,0,1,0,0,1,1,0,2,6,1
N20003266,608,2,0,0,0,1,0,0,1,1,0,6,0
N20003267,401,0,0,0,0,0,0,0,0,0,0,6,1
N20003268,562,0,0,0,1,0,0,0,1,1,0,5,0
N20003269,475,0,0,0,0,1,0,0,1,1,0,9,1
N20003270,510,0,0,0,8,0,0,0,0,1,0,1,0
N20003271,395,0,0,0,1,6,0,0,7,0,0,2,0
N20003272,607,0,0,0,0,1,0,0,0,0,0,7,0
N20003273,571,0,0,0,1,0,0,0,1,2,0,9,1
N20003274,690,2,0,0,2,0,0,0,0,0,1,4,2
N20003275,473,0,0,1,0,0,0,0,0,0,1,2,2
N20003276,659,1,0,0,0,0,0,0,1,0,1,0,0
N20003277,440,0,0,0,1,0,0,0,0,0,0,0,0
N20003278,501,3,0,0,2,0,0,0,0,0,0,0,1
N20003279,349,0,0,1,0,0,0,0,1,0,0,3,0
N20003280,509,0,0,0,0,0,0,0,0,0,0,0,0
N20003281,589,0,0,1,2,0,0,0,0,0,0,9,0
N20003282,741,0,0,0,0,0,0,0,1,0,0,4,0
N20003283,609,0,0,1,0,0,0,0,0,0,1,4,1
N20003284,562,0,0,0,0,0,0,0,0,1,0,3,1
N20003285,422,0,0,0,4,0,0,0,0,0,0,7,0
N20003286,472,0,0,0,1,1,0,0,0,0,0,0,0
N20003287,531,0,0,0,1,0,0,0,0,0,0,1,5
N20003288,676,0,0,0,1,0,0,0,0,0,1,0,0
N20003289,558,0,0,0,0,1,0,0,0,2,1,1,0
N20003290,679,0,0,2,1,0,0,0,0,0,0,1,1
N20003291,617,0,0,0,0,0,0,0,0,0,0,0,0
N20003292,747,0,0,0,0,1,0,0,0,1,1,5,0
N20003293,811,0,0,0,0,0,0,0,0,0,0,0,0
N20003294,500,0,0,0,1,1,0,0,0,1,0,0,0
N20003295,560,0,0,0,1,0,0,0,10,0,0,7,0
N20003296,414,0,0,0,0,1,0,0,0,0,0,1,0
N20003297,628,0,1,1,3,0,0,0,0,3,0,3,0
N20003298,483,0,0,0,0,0,0,0,0,1,0,0,1
N20003299,642,0,0,0,4,0,0,0,0,1,0,5,0
N20003300,677,0,0,4,4,0,0,0,0,6,0,10,1
N20003301,561,0,1,7,1,0,0,0,0,1,4,4,2
N20003302,630,0,0,0,0,0,0,0,0,0,0,3,2
N20003303,405,0,0,7,0,0,0,0,0,0,0,0,7
N20003304,858,0,0,0,2,0,0,0,0,1,0,5,0
N20003305,318,1,3,0,0,0,0,0,1,0,0,0,2
N20003306,431,0,0,0,6,0,0,0,0,0,0,0,4
N20003307,376,0,0,0,1,0,0,0,0,0,0,0,1
N20003308,492,1,0,0,0,5,0,0,0,0,0,11,1
N20003309,530,0,1,0,0,0,0,0,0,0,0,0,1
N20003310,575,0,0,3,0,0,0,0,0,0,0,0,0
N20003311,616,0,1,0,4,0,0,0,0,0,1,5,0
N20003312,384,0,0,0,0,0,0,2,1,0,0,3,0
N20003313,578,0,0,0,0,0,0,0,0,0,0,1,0
N20003314,411,0,0,0,1,0,0,0,0,0,0,6,1
N20003315,685,0,0,1,0,0,0,0,1,0,0,0,0
N20003316,351,0,0,0,0,0,0,0,0,1,0,1,0
N20003317,848,2,0,0,0,0,0,0,0,1,0,0,4
N20003318,655,0,0,0,1,0,0,0,0,1,0,0,0
N20003319,988,0,0,0,1,0,0,0,0,1,0,7,0
N20003320,446,0,2,0,0,0,0,1,1,0,0,0,2
N20003321,730,0,0,0,0,0,0,0,0,0,0,0,0
N20003322,482,0,0,0,0,0,0,0,0,0,0,0,0
N20003323,482,0,0,0,0,0,0,0,0,1,1,3,0
N20003324,835,1,0,0,1,1,0,0,0,0,0,10,0
N20003325,433,0,0,6,0,0,0,0,0,0,0,0,1
N20003326,583,1,0,0,1,0,0,0,0,0,0,1,0
N20003327,687,0,0,0,0,0,0,1,0,0,0,4,0
N20003328,775,0,0,0,1,0,0,0,2,0,1,0,0
N20003329,554,0,0,0,0,0,0,0,0,0,1,3,0
N20003330,575,0,0,0,1,6,0,0,0,1,0,3,0
N20003331,631,0,0,0,0,0,1,0,0,0,0,0,0
N20003332,527,0,0,0,0,0,0,0,0,0,0,1,0
N20003333,500,0,0,0,0,0,0,0,0,0,0,1,0
N20003334,460,1,0,0,0,0,0,0,0,3,0,0,2
N20003335,817,0,0,0,0,1,0,0,0,0,0,6,1
N20003336,793,0,0,0,0,0,0,0,1,0,0,3,1
N20003337,662,0,0,0,1,1,0,0,0,0,1,1,1
N20003338,715,0,0,5,0,0,0,0,0,0,0,3,0
N20003339,333,0,2,0,0,2,0,1,0,0,0,2,0
N20003340,472,1,0,0,0,0,0,0,0,0,0,2,0
N20003341,672,1,0,0,0,2,1,0,1,1,0,0,1
N20003342,681,1,0,4,2,0,0,0,0,4,0,11,0
N20003343,623,1,0,0,0,0,0,0,1,0,0,0,1
N20003344,456,0,0,0,0,0,0,2,0,0,0,1,0
N20003345,398,0,0,0,0,2,0,0,0,0,0,0,1
N20003346,357,0,0,0,0,0,0,0,0,0,0,0,0
N20003347,515,0,1,0,1,0,0,0,0,0,0,1,0
N20003348,314,0,0,0,0,0,0,0,0,0,0,3,0
N20003349,728,0,0,6,4,1,0,0,1,0,5,12,1
N20003350,585,0,0,0,2,0,0,0,0,0,1,8,2
N20003351,349,0,0,0,2,0,0,0,0,0,0,0,0
N20003352,540,1,0,0,0,0,0,0,1,0,0,5,0
N20003353,477,0,0,0,0,1,0,0,0,0,0,0,2
N20003354,424,1,0,0,0,0,0,0,0,0,0,3,0
N20003355,652,0,0,0,1,0,0,0,0,0,0,3,0
N20003356,535,0,0,0,0,0,0,0,0,0,0,0,0
N20003357,531,0,0,0,1,0,0,0,0,0,0,0,4
N20003358,667,0,0,0,1,0,0,0,0,2,2,4,0
N20003359,597,0,0,1,0,0,0,0,0,0,0,3,0
N20003360,377,0,0,0,4,0,0,0,1,0,0,1,0
N20003361,439,1,0,0,1,0,0,0,0,0,1,0,1
N20003362,425,0,0,0,1,0,0,0,1,0,0,0,0
N20003363,416,0,0,0,0,0,0,0,1,0,0,4,2
N20003364,396,0,0,0,0,0,0,0,1,0,0,0,1
N20003365,521,0,0,0,0,0,0,0,0,9,1,1,0
N20003366,569,0,0,0,5,0,0,0,0,1,0,1,5
N20003367,290,0,0,4,0,2,0,0,0,0,0,5,0
N20003368,414,0,0,1,0,0,0,0,0,0,0,6,0
N20003369,554,0,0,0,0,0,0,0,0,0,0,1,0
N20003370,669,0,0,0,7,0,0,1,0,0,0,3,0
N20003371,669,0,0,1,0,0,0,0,0,2,0,1,0
N20003372,325,0,0,0,0,0,0,0,0,0,0,3,0
N20003373,455,0,0,17,0,4,0,0,1,0,0,0,0
N20003374,277,0,0,0,0,0,0,1,0,1,0,1,1
N20003375,382,0,0,0,0,0,0,0,1,0,0,8,0
N20003376,313,0,0,0,2,0,0,0,0,0,0,0,1
N20003377,365,0,0,0,1,0,0,0,0,0,0,0,0
N20003378,449,2,0,6,5,0,0,0,1,0,0,4,0
N20003379,404,5,1,0,5,1,0,0,1,0,0,0,0
N20003380,559,0,0,2,0,0,0,0,1,0,0,2,0
N20003381,505,0,0,1,1,0,0,0,0,0,0,3,0
N20003382,349,0,0,0,5,0,0,0,1,0,0,1,0
N20003383,465,0,0,0,0,0,0,0,0,0,0,1,0
N20003384,515,0,0,0,1,0,0,0,0,0,3,8,1
N20003385,445,0,0,3,0,1,0,0,0,3,0,2,0
N20003386,454,0,0,0,0,0,0,0,0,0,0,1,0
N20003387,635,2,0,2,0,0,0,0,0,0,0,0,0
N20003388,567,0,0,0,3,3,0,0,0,0,0,4,4
N20003389,392,0,0,0,1,0,0,0,0,0,1,6,1
N20003390,417,0,0,0,4,0,0,0,0,0,0,2,0
N20003391,581,0,0,0,2,0,0,0,1,1,1,3,1
N20003392,677,0,0,0,0,2,0,0,1,0,0,8,0
N20003393,654,0,0,0,0,0,0,0,0,0,0,6,0
N20003394,636,0,0,0,0,0,0,0,0,0,0,0,2
N20003395,691,0,0,0,0,0,0,1,0,0,0,3,0
N20003396,637,0,0,0,0,0,0,0,1,0,0,0,0
N20003397,695,0,0,0,4,3,0,0,0,1,2,4,0
N20003398,473,0,0,0,8,0,1,0,1,0,0,2,0
N20003399,608,0,0,0,2,0,0,0,0,0,0,6,0
N20003400,441,0,0,0,5,0,0,0,0,0,0,4,0
N20003401,465,0,4,4,8,0,0,0,0,0,0,9,2
N20003402,380,0,0,0,4,0,0,0,0,0,1,1,0
N20003403,417,0,0,1,0,0,1,0,0,0,0,5,0
N20003404,306,0,4,0,0,0,0,0,2,0,0,3,1
N20003405,573,0,0,1,0,0,0,0,0,0,0,2,1
N20003406,389,0,0,7,0,4,0,1,4,0,1,1,5
N20003407,366,1,0,0,0,8,0,0,0,0,0,0,0
N20003408,254,1,0,3,0,0,0,0,5,0,0,1,0
N20003409,465,0,0,3,0,0,0,0,0,0,0,0,1
N20003410,438,0,0,3,0,0,0,7,1,0,0,4,5
N20003411,784,1,0,6,6,0,1,1,0,3,0,12,0
N20003412,526,0,0,8,0,0,0,0,4,0,0,9,0
N20003413,498,0,0,0,4,0,0,0,0,0,0,6,8
N20003414,764,0,0,0,0,0,0,0,0,0,0,0,0
N20003415,218,0,0,0,0,0,0,0,0,3,0,4,0
N20003416,571,0,5,0,0,0,0,0,0,0,0,4,6
N20003417,539,0,0,6,0,0,0,0,0,0,0,0,1
N20003418,507,0,0,0,1,0,0,0,0,0,0,0,1
N20003419,658,0,0,0,4,0,0,0,0,1,0,4,5
N20003420,716,4,1,0,3,1,0,0,5,0,0,7,0
N20003421,688,0,0,5,0,0,0,0,0,0,0,1,1
N20003422,539,0,0,1,0,0,0,0,0,0,1,0,0
N20003423,577,0,0,0,1,0,0,0,1,1,0,4,0
N20003424,470,0,0,0,2,0,0,0,2,1,0,0,1
N20003425,417,2,0,0,0,0,0,0,0,1,0,1,1
N20003426,431,0,0,0,0,0,0,0,0,0,0,1,0
N20003427,315,1,0,0,1,0,0,0,2,0,0,0,0
N20003428,545,0,0,0,0,0,0,0,0,0,0,3,0
N20003429,680,0,0,1,0,0,0,0,0,1,0,3,0
N20003430,447,1,0,6,0,0,0,0,0,2,0,9,0
N20003431,488,0,0,0,0,1,0,0,0,0,0,3,0
N20003432,261,0,0,0,0,0,0,0,0,0,0,6,11
N20003433,484,0,0,0,0,0,0,0,1,0,0,0,0
N20003434,356,0,0,0,1,0,0,0,1,1,0,5,0
N20003435,384,0,0,0,6,0,1,0,0,0,0,0,1
N20003436,629,0,0,1,0,0,0,0,0,0,0,3,0
N20003437,484,0,0,0,4,0,0,0,0,0,0,1,2
N20003438,461,0,0,0,0,0,0,0,0,0,0,2,0
N20003439,325,0,0,0,0,0,0,0,0,0,1,0,0
N20003440,492,0,0,0,5,1,0,0,0,2,0,10,4
N20003441,332,0,0,0,0,0,0,0,0,0,0,7,1
N20003442,309,0,0,0,0,3,0,0,0,0,0,0,0
N20003443,422,0,0,0,7,4,0,0,17,4,0,7,1
N20003444,423,0,0,0,0,1,0,0,2,0,0,2,0
N20003445,353,0,0,0,0,0,0,0,1,0,0,5,0
N20003446,322,0,0,0,1,0,0,0,0,0,0,0,4
N20003447,334,0,0,0,0,1,0,0,4,0,1,6,1
N20003448,763,0,0,5,0,0,0,0,1,0,3,1,0
N20003449,223,0,0,4,0,9,0,0,0,0,0,3,0
N20003450,398,0,0,0,0,2,0,0,1,4,0,2,1
N20003451,358,0,0,5,0,3,0,0,0,4,5,1,1
N20003452,466,0,0,0,0,0,0,0,0,1,0,0,0
N20003453,446,0,0,0,0,0,0,0,1,0,0,4,0
N20003454,421,0,0,0,0,0,0,0,0,0,0,8,0
N20003455,349,0,0,0,0,0,0,0,0,0,0,0,0
N20003456,516,2,0,0,0,0,0,0,0,0,0,0,0
N20003457,517,0,0,0,0,0,0,0,0,0,0,0,0
N20003458,328,0,0,0,0,0,0,0,1,0,0,0,0
N20003459,360,0,0,0,0,0,0,0,3,0,0,3,2
N20003460,439,0,0,0,0,0,0,0,0,0,0,1,0
N20003461,336,0,0,0,0,0,0,0,2,0,0,0,0
N20003462,346,0,0,0,0,0,0,0,0,0,0,0,0
N20003463,729,0,0,0,0,1,0,0,1,0,0,10,1
N20003464,319,1,0,0,0,0,0,0,0,1,1,0,0
N20003465,556,0,0,0,6,0,0,0,1,0,0,6,0
N20003466,558,0,0,0,0,0,0,0,0,0,0,1,0
N20003467,846,0,0,0,2,0,0,0,0,0,0,7,3
N20003468,598,0,0,0,1,0,0,0,1,1,0,1,0
N20003469,712,0,0,1,0,0,0,0,1,2,1,4,0
N20003470,564,0,0,0,1,1,0,0,1,0,0,1,0
N20003471,688,0,0,1,0,0,0,0,0,0,1,3,0
N20003472,399,1,0,0,0,2,0,0,0,0,0,1,0
N20003473,582,1,0,0,0,0,0,0,0,0,0,0,0
N20003474,630,0,0,0,1,0,0,0,0,0,0,0,0
N20003475,575,0,0,6,2,0,0,0,2,0,0,5,0
N20003476,583,0,0,0,0,0,0,1,3,0,0,3,1
N20003477,519,0,0,0,0,1,0,0,1,0,0,1,0
N20003478,503,0,0,0,0,0,0,0,0,1,1,3,0
N20003479,380,0,0,0,2,0,0,0,0,0,0,0,0
N20003480,490,0,0,0,8,0,3,0,1,1,0,7,0
N20003481,346,0,0,1,3,0,0,0,0,0,0,3,0
N20003482,488,0,0,0,0,0,0,0,6,0,1,0,2
N20003483,423,0,0,0,0,0,5,0,2,1,0,5,0
N20003484,566,0,0,0,9,0,1,0,7,0,0,6,0
N20003485,327,0,0,0,0,0,0,0,0,0,0,4,0
N20003486,427,0,0,0,0,0,0,0,5,0,5,12,0
N20003487,529,0,0,0,4,0,0,1,6,1,0,5,1
N20003488,677,0,0,0,0,1,0,0,5,0,0,4,0
N20003489,365,0,0,0,5,1,0,0,0,0,0,0,0
N20003490,457,0,0,0,1,1,0,0,1,0,1,0,0
N20003491,601,0,0,0,6,0,0,0,4,0,0,1,2
N20003492,677,0,1,4,1,0,0,0,1,0,0,0,0
N20003493,578,0,0,9,0,0,0,0,6,0,0,5,0
N20003494,502,0,0,0,0,0,0,0,0,0,1,4,1
N20003495,407,0,0,2,5,0,4,0,0,0,0,1,0
N20003496,552,0,0,0,4,1,0,0,10,1,0,8,2
N20003497,389,0,0,0,4,0,0,0,0,1,0,4,0
N20003498,344,0,0,0,0,0,0,0,6,0,0,0,0
N20003499,298,0,0,0,3,0,0,0,18,2,0,4,0
N20003500,243,1,0,0,0,0,0,0,0,0,0,0,0
N20003501,454,0,0,0,1,0,0,0,3,0,0,4,1
N20003502,676,0,0,2,1,0,0,0,1,0,1,14,1
N20003503,384,0,0,5,4,0,0,1,0,0,0,1,0
N20003504,471,0,0,0,1,0,0,5,7,0,0,8,5
N20003505,703,0,0,0,0,0,0,0,1,0,1,4,0
N20003506,645,0,0,0,0,3,0,0,1,0,0,3,0
N20003507,453,0,0,0,0,0,0,0,0,0,0,3,0
N20003508,497,0,0,1,4,5,0,0,0,0,0,8,0
N20003509,351,0,0,1,5,0,0,0,8,2,0,0,1
N20003510,180,0,0,0,3,0,0,0,0,0,0,0,0
N20003511,382,0,0,0,1,0,0,0,0,0,0,0,0
N20003512,307,0,0,0,0,0,0,0,5,0,0,4,5
N20003513,222,0,0,7,0,0,0,0,12,0,0,0,0
N20003514,553,0,0,1,1,0,0,0,5,0,0,1,4
N20003515,490,0,0,0,0,0,0,0,0,1,0,3,2
N20003516,371,1,0,0,0,0,5,0,10,0,0,0,3
N20003517,301,0,0,0,0,0,0,0,10,3,0,9,0
N20003518,426,0,0,0,0,11,0,0,7,0,1,1,1
N20003519,334,0,0,6,0,5,4,0,0,8,0,3,0
N20003520,521,0,0,1,0,0,0,0,4,0,0,5,4
N20003521,532,0,0,0,1,5,0,0,4,1,1,4,0
N20003522,311,0,0,0,0,0,0,0,8,0,0,1,0
N20003523,532,0,0,0,0,0,0,0,0,1,0,4,0
N20003524,331,0,0,1,4,0,0,0,0,2,0,2,0
N20003525,357,0,0,0,1,1,0,0,9,1,2,1,0
N20003526,372,0,0,0,0,0,1,0,0,0,0,3,0
N20003527,338,0,0,1,0,0,0,0,4,0,0,6,0
N20003528,491,0,0,0,3,0,0,0,0,0,0,0,0
N20003529,298,0,1,0,3,0,2,0,5,2,0,3,0
N20003530,354,0,0,0,0,0,0,0,3,0,0,4,0
N20003531,424,0,0,1,0,0,0,0,0,0,0,1,0
N20003532,550,1,0,0,0,0,0,0,2,0,0,1,0
N20003533,546,0,0,0,0,0,0,0,0,0,0,0,0
N20003534,425,0,0,1,6,0,1,0,1,0,0,0,0
N20003535,550,0,0,0,0,2,0,0,0,0,0,1,0
N20003536,692,0,0,0,8,0,0,0,0,0,0,7,0
N20003537,564,0,0,1,7,0,0,0,0,3,1,19,0
N20003538,579,0,0,0,0,0,0,0,0,0,0,8,0
N20003539,332,0,0,4,3,0,0,0,1,1,1,5,1
N20003540,357,0,0,0,0,0,0,0,3,0,0,4,0
N20003541,331,0,0,0,1,0,0,0,2,0,1,1,0
N20003542,418,0,0,0,3,0,0,0,1,0,0,1,0
N20003543,343,0,0,0,1,0,0,0,0,0,0,1,0
N20003544,349,0,0,0,1,0,0,0,0,0,0,3,0
N20003545,563,0,0,4,20,0,0,0,1,1,0,17,3
N20003546,623,0,0,1,0,0,0,0,0,0,2,11,2
N20003547,665,0,1,3,0,0,0,0,4,3,0,1,0
N20003548,640,0,0,0,0,0,6,0,4,2,0,18,3
N20003549,612,1,1,0,1,2,3,0,1,0,0,8,1
N20003550,585,0,0,1,5,4,0,0,0,2,0,5,1
N20003551,412,0,0,0,3,0,5,0,6,0,0,0,0
N20003552,315,1,0,2,1,2,1,0,0,1,0,13,0
N20003553,808,0,0,0,0,0,0,0,0,0,0,7,0
N20003554,1147,0,0,30,13,0,5,0,1,0,0,5,0
N20003555,473,0,0,0,0,0,0,0,0,1,0,2,1
N20003556,444,0,0,8,10,1,0,0,5,5,0,8,1
N20003557,268,0,0,1,4,0,0,0,3,8,0,4,1
N20003558,380,0,0,1,4,0,0,0,1,0,0,11,0
N20003559,450,0,0,0,0,2,0,0,1,0,1,6,2
N20003560,377,0,0,0,0,0,0,0,3,0,0,1,0
N20003561,463,0,0,6,0,0,0,0,0,2,1,5,0
N20003562,730,0,0,12,4,0,0,0,0,0,0,7,3
N20003563,291,0,0,1,0,0,0,0,0,0,0,4,0
N20003564,348,0,0,0,5,3,0,0,0,11,6,6,2
N20003565,413,0,0,0,0,1,0,0,0,7,0,4,1
N20003566,346,0,0,4,0,0,0,0,1,1,0,8,5
N20003567,544,0,0,0,0,0,3,0,1,0,0,1,1
N20003568,632,0,0,4,3,0,0,0,1,0,0,6,0
N20003569,880,0,0,4,2,0,0,1,0,0,0,2,1
N20003570,266,0,0,0,1,0,0,0,9,0,0,2,1
N20003571,472,0,0,0,2,0,0,0,0,5,0,8,2
N20003572,498,0,0,0,6,2,0,0,2,0,1,0,1
N20003573,507,0,0,2,0,3,0,0,10,0,1,5,0
N20003574,407,0,0,0,0,0,0,0,3,1,0,13,2
N20003575,370,0,0,3,4,0,0,0,1,0,0,2,2
N20003576,486,0,0,0,1,0,0,0,9,18,24,4,7
N20003577,388,0,0,3,0,0,0,0,9,0,0,4,0
N20003578,641,0,2,0,1,0,0,0,1,0,0,4,0
N20003579,326,0,0,0,2,0,0,0,0,0,0,1,2
N20003580,495,0,0,0,0,6,0,0,0,0,0,1,2
N20003581,702,0,0,0,2,0,0,0,1,0,0,6,3
N20003582,413,0,0,0,3,3,0,0,0,5,0,7,4
N20003583,388,0,2,0,0,0,0,0,1,7,0,1,0
N20003584,509,0,0,0,0,0,0,0,1,3,0,0,0
